X,Y
891250.9381337,9.0173800981
912010.8393559,9.0173087186
933254.300797,9.017233977
954992.5860214,9.0171557148
977237.2209558,9.0170737665
1000000,9.0169879584
1023292.992281,9.016898109
1047128.548051,9.016804028
1071519.305238,9.0167055162
1096478.196143,9.0166023652
1122018.454302,9.0164943567
1148153.621497,9.0163812621
1174897.55494,9.0162628422
1202264.434617,9.0161388463
1230268.770812,9.0160090122
1258925.411794,9.0158730654
1288249.551693,9.0157307182
1318256.738556,9.0155816697
1348962.882592,9.0154256049
1380384.264603,9.0152621937
1412537.544623,9.0150910908
1445439.770746,9.0149119348
1479108.388168,9.014724347
1513561.248436,9.0145279312
1548816.618912,9.0143222725
1584893.192461,9.0141069368
1621810.097359,9.0138814694
1659586.907438,9.0136453945
1698243.652462,9.013398214
1737800.828749,9.0131394063
1778279.410039,9.0128684256
1819700.85861,9.0125847007
1862087.136663,9.0122876334
1905460.717963,9.0119765977
1949844.599758,9.0116509385
1995262.314969,9.0113099699
2041737.944669,9.010952974
2089296.130854,9.0105791997
2137962.089502,9.0101878606
2187761.623949,9.0097781338
2238721.138568,9.0093491582
2290867.652768,9.0089000322
2344228.81532,9.0084298127
2398832.919019,9.0079375128
2454708.915685,9.0074220993
2511886.43151,9.0068824915
2570395.782769,9.0063175585
2630267.991895,9.0057261168
2691534.803927,9.0051069281
2754228.703338,9.0044586974
2818382.931264,9.0037800688
2884031.503127,9.0030696247
2951209.226666,9.0023258816
3019951.720402,9.0015472878
3090295.432514,9.0007322199
3162277.660168,8.9998789804
3235936.569296,8.9989857934
3311311.214826,8.9980508013
3388441.561392,8.997072062
3467368.504525,8.996047544
3548133.892336,8.9949751234
3630780.547701,8.9938525788
3715352.290972,8.9926775883
3801893.963206,8.9914477237
3890451.449943,8.9901604472
3981071.705535,8.9888131054
4073802.778041,8.9874029252
4168693.834703,8.9859270085
4265795.188016,8.9843823262
4365158.322402,8.9827657127
4466835.92151,8.9810738612
4570881.896149,8.9793033164
4677351.412872,8.9774504692
4786300.923226,8.9755115495
4897788.193684,8.9734826196
5011872.336273,8.9713595679
5128613.839914,8.9691381011
5248074.602498,8.9668137375
5370317.963702,8.9643817982
5495408.738576,8.9618374006
5623413.251903,8.9591754484
5754399.373371,8.9563906259
5888436.553556,8.9534773873
6025595.860743,8.9504299475
6165950.018615,8.9472422764
6309573.444802,8.9439080829
6456542.290346,8.9404208134
6606934.480076,8.9367736362
6760829.75392,8.9329594331
6918309.709189,8.928970791
7079457.843841,8.9247999876
7244359.60075,8.9204389846
7413102.413009,8.9158794141
7585775.750292,8.9111125706
7762471.166287,8.906129398
7943282.347243,8.9009204766
8128305.161641,8.8954760174
8317637.711026,8.8897858456
8511380.382024,8.8838393909
8709635.899561,8.8776256778
8912509.381337,8.8711333155
9120108.393559,8.8643504818
9332543.00797,8.8572649177
9549925.860214,8.849863914
9772372.209558,8.8421343036
10000000,8.834062449
10232929.92281,8.8256342366
10471285.48051,8.8168350647
10715193.05238,8.8076498378
10964781.96143,8.7980629597
11220184.54302,8.788058325
11481536.21497,8.777619316
11748975.54939,8.7667288005
12022644.34617,8.7553691247
12302687.70812,8.7435221147
12589254.11794,8.7311690763
12882495.51693,8.7182907963
13182567.38556,8.704867551
13489628.82592,8.6908791037
13803842.64603,8.6763047234
14125375.44623,8.6611231847
14454397.70746,8.6453127931
14791083.88168,8.628851392
15135612.48436,8.6117163864
15488166.18912,8.593884765
15848931.92461,8.5753331266
16218100.97359,8.5560377108
16595869.07438,8.5359744299
16982436.52462,8.5151189126
17378008.28749,8.4934465314
17782794.10039,8.4709324758
18197008.5861,8.4475517702
18620871.36663,8.423279359
19054607.17963,8.3980901536
19498445.99758,8.371959103
19952623.14969,8.3448612556
20417379.44669,8.3167718483
20892961.30854,8.2876663757
21379620.89502,8.2575206931
21877616.23949,8.2263110879
22387211.38568,8.194014383
22908676.52768,8.1606080381
23442288.1532,8.126070263
23988329.19019,8.0903801035
24547089.15685,8.0535175782
25118864.3151,8.0154637763
25703957.82769,7.976200986
26302679.91895,7.9357128035
26915348.03927,7.8939842617
27542287.03338,7.8510019537
28183829.31264,7.8067541344
28840315.03127,7.7612308807
29512092.26666,7.7144241527
30199517.20402,7.6663279648
30902954.32514,7.6169384626
31622776.60168,7.5662540318
32359365.69296,7.5142753951
33113112.14826,7.4610057287
33884415.61392,7.4064507215
34673685.04525,7.3506186383
35481338.92336,7.2935204255
36307805.47701,7.2351697241
37153522.90972,7.1755829322
38018939.63206,7.114779217
38904514.49943,7.0527805318
39810717.05535,6.9896116393
40738027.78041,6.9253000488
41686938.34703,6.8598760355
42657951.88016,6.7933725557
43651583.22402,6.7258252098
44668359.2151,6.6572721287
45708818.96149,6.5877539574
46773514.12872,6.517313675
47863009.23226,6.4459964895
48977881.93684,6.3738497311
50118723.36273,6.3009227031
51286138.39914,6.2272664987
52480746.02498,6.1529338451
53703179.63702,6.0779789666
54954087.38576,6.0024573548
56234132.51903,5.9264255696
57543993.73371,5.8499411301
58884365.53556,5.7730622142
60255958.60743,5.6958475554
61659500.18615,5.6183561723
63095734.44802,5.5406472386
64565422.90346,5.4627798211
66069344.80076,5.3848127559
67608297.5392,5.3068044347
69183097.09189,5.2288126281
70794578.43841,5.1508943594
72443596.0075,5.073105654
74131024.13009,4.9955015044
75857757.50292,4.9181356464
77624711.66287,4.8410604885
79432823.47243,4.7643269341
81283051.61641,4.6879843395
83176377.11026,4.6120803784
85113803.82024,4.5366609597
87096358.99561,4.4617702084
89125093.81337,4.3874503394
91201083.93559,4.3137416137
93325430.0797,4.2406823908
95499258.60214,4.1683089805
97723722.09558,4.0966556977
100000000,4.0257548553
102329299.2281,3.9556367435
104712854.8051,3.8863296439
107151930.5238,3.817859851
109647819.6143,3.75025169
112201845.4302,3.6835275833
114815362.1497,3.6177080286
117489755.4939,3.5528116872
120226443.4617,3.4888553739
123026877.0812,3.4258542189
125892541.1794,3.3638215971
128824955.1693,3.3027692464
131825673.8556,3.2427073147
